path	class	upstream_state	upstream_blob	candidate_blob	disposition
ui/src/components/app-sidebar-session-catalogs.test.ts	test-file	present	80750c76ef0fc75b0f1184505cbb3e65c5eb5b7c	80750c76ef0fc75b0f1184505cbb3e65c5eb5b7c	Candidate preserves frozen-upstream test substrate exactly at blob 80750c76ef0fc75b0f1184505cbb3e65c5eb5b7c; no semantic difference requires manual resolution.
ui/src/components/exec-approval-card.test.ts	test-file	present	41daec9de09e5341bc04a1832cf92ad00cecd47d	41daec9de09e5341bc04a1832cf92ad00cecd47d	Candidate preserves frozen-upstream test substrate exactly at blob 41daec9de09e5341bc04a1832cf92ad00cecd47d; no semantic difference requires manual resolution.
ui/src/components/exec-approval.test.ts	test-file	present	c4603feab8e216b932a4655a5a975515ba294b7f	c4603feab8e216b932a4655a5a975515ba294b7f	Candidate preserves frozen-upstream test substrate exactly at blob c4603feab8e216b932a4655a5a975515ba294b7f; no semantic difference requires manual resolution.
ui/src/components/login-gate.test.ts	test-file	present	3c1f723ad4fd8926496637caee53ead759039100	3c1f723ad4fd8926496637caee53ead759039100	Candidate preserves frozen-upstream test substrate exactly at blob 3c1f723ad4fd8926496637caee53ead759039100; no semantic difference requires manual resolution.
ui/src/components/session-data-controller-events.test.ts	test-file	present	fa68640b45bab8d3285e83ce9cd22e10c54680cb	fa68640b45bab8d3285e83ce9cd22e10c54680cb	Candidate preserves frozen-upstream test substrate exactly at blob fa68640b45bab8d3285e83ce9cd22e10c54680cb; no semantic difference requires manual resolution.
ui/src/components/session-data-controller.event-refresh.test.ts	test-file	present	1567cd3659226a97cfd9ec3d45882c1a57015ec1	1567cd3659226a97cfd9ec3d45882c1a57015ec1	Candidate preserves frozen-upstream test substrate exactly at blob 1567cd3659226a97cfd9ec3d45882c1a57015ec1; no semantic difference requires manual resolution.
ui/src/components/session-hovercard.test.ts	test-file	present	14b926244a4fb7480482590c1ceb60c6e55e9f01	14b926244a4fb7480482590c1ceb60c6e55e9f01	Candidate preserves frozen-upstream test substrate exactly at blob 14b926244a4fb7480482590c1ceb60c6e55e9f01; no semantic difference requires manual resolution.
ui/src/components/session-owner-chip.browser.test.ts	test-file	present	c25c9129d58f5394d242a7d08ec799dd2b7bcd20	c25c9129d58f5394d242a7d08ec799dd2b7bcd20	Candidate preserves frozen-upstream test substrate exactly at blob c25c9129d58f5394d242a7d08ec799dd2b7bcd20; no semantic difference requires manual resolution.
ui/src/components/session-progress-card.test.ts	test-file	present	83d34566de3063aae17b8db6d9a572d27f693531	83d34566de3063aae17b8db6d9a572d27f693531	Candidate preserves frozen-upstream test substrate exactly at blob 83d34566de3063aae17b8db6d9a572d27f693531; no semantic difference requires manual resolution.
ui/src/components/settings-sidebar.test.ts	test-file	present	e21893065bf2ad0c32ee5ab3d02666b1308dc955	e21893065bf2ad0c32ee5ab3d02666b1308dc955	Candidate preserves frozen-upstream test substrate exactly at blob e21893065bf2ad0c32ee5ab3d02666b1308dc955; no semantic difference requires manual resolution.
ui/src/components/sidebar-attention.test.ts	test-file	present	448a8b977d0e8b38e0bed28979c6d5fd04c219ad	448a8b977d0e8b38e0bed28979c6d5fd04c219ad	Candidate preserves frozen-upstream test substrate exactly at blob 448a8b977d0e8b38e0bed28979c6d5fd04c219ad; no semantic difference requires manual resolution.
ui/src/components/terminal/terminal-connection.test.ts	test-file	present	27fcc360627e896d72b230ad34735024e53c21b6	27fcc360627e896d72b230ad34735024e53c21b6	Candidate preserves frozen-upstream test substrate exactly at blob 27fcc360627e896d72b230ad34735024e53c21b6; no semantic difference requires manual resolution.
ui/src/components/tooltip.test.ts	test-file	present	a79b95ee6950368ad8f652d0bfae0d46c67a1745	a79b95ee6950368ad8f652d0bfae0d46c67a1745	Candidate preserves frozen-upstream test substrate exactly at blob a79b95ee6950368ad8f652d0bfae0d46c67a1745; no semantic difference requires manual resolution.
ui/src/e2e/approval-flow.e2e.test.ts	test-file	present	676ae600da0e63d2d3056d5426a219da97b6ff21	676ae600da0e63d2d3056d5426a219da97b6ff21	Candidate preserves frozen-upstream test substrate exactly at blob 676ae600da0e63d2d3056d5426a219da97b6ff21; no semantic difference requires manual resolution.
ui/src/e2e/chat-active-turn-recovery.e2e.test.ts	test-file	present	f0076ce9b33be4f14b26a08bf57f0593ab6b81bf	f0076ce9b33be4f14b26a08bf57f0593ab6b81bf	Candidate preserves frozen-upstream test substrate exactly at blob f0076ce9b33be4f14b26a08bf57f0593ab6b81bf; no semantic difference requires manual resolution.
ui/src/e2e/chat-agent-run-transcript.e2e.test.ts	test-file	present	58259432ed3dca22bf9138fb2dcc0f1d87a7c862	58259432ed3dca22bf9138fb2dcc0f1d87a7c862	Candidate preserves frozen-upstream test substrate exactly at blob 58259432ed3dca22bf9138fb2dcc0f1d87a7c862; no semantic difference requires manual resolution.
ui/src/e2e/chat-composer-catalog.e2e.test.ts	test-file	present	710d039ec278c10da1a0ccbfccef9cdfc3f511b7	710d039ec278c10da1a0ccbfccef9cdfc3f511b7	Candidate preserves frozen-upstream test substrate exactly at blob 710d039ec278c10da1a0ccbfccef9cdfc3f511b7; no semantic difference requires manual resolution.
ui/src/e2e/chat-composer-redesign.e2e.test.ts	test-file	present	9c0bf9865dc69e9306a252946aac04af23fc804a	9c0bf9865dc69e9306a252946aac04af23fc804a	Candidate preserves frozen-upstream test substrate exactly at blob 9c0bf9865dc69e9306a252946aac04af23fc804a; no semantic difference requires manual resolution.
ui/src/e2e/chat-flow.active-run-follow-ups.e2e.test.ts	test-file	present	b5809e81d3fb94225e347513af3112f56bb27640	b5809e81d3fb94225e347513af3112f56bb27640	Candidate preserves frozen-upstream test substrate exactly at blob b5809e81d3fb94225e347513af3112f56bb27640; no semantic difference requires manual resolution.
ui/src/e2e/chat-flow.dynamic-catalog.e2e.test.ts	test-file	present	8e861284441efb58d05df2cc26091569cebdf5bd	8e861284441efb58d05df2cc26091569cebdf5bd	Candidate preserves frozen-upstream test substrate exactly at blob 8e861284441efb58d05df2cc26091569cebdf5bd; no semantic difference requires manual resolution.
ui/src/e2e/chat-flow.navigation-presentation.e2e.test.ts	test-file	present	936869802b514f8db16262737de6e111c441d85a	936869802b514f8db16262737de6e111c441d85a	Candidate preserves frozen-upstream test substrate exactly at blob 936869802b514f8db16262737de6e111c441d85a; no semantic difference requires manual resolution.
ui/src/e2e/chat-flow.session-start.e2e.test.ts	test-file	present	9f1afc4bb1850ac0f469e9cef1daf6a64493d586	9f1afc4bb1850ac0f469e9cef1daf6a64493d586	Candidate preserves frozen-upstream test substrate exactly at blob 9f1afc4bb1850ac0f469e9cef1daf6a64493d586; no semantic difference requires manual resolution.
ui/src/e2e/chat-flow.streaming.e2e.test.ts	test-file	present	3df461d109456044143306d9d32b6098465ed261	3df461d109456044143306d9d32b6098465ed261	Candidate preserves frozen-upstream test substrate exactly at blob 3df461d109456044143306d9d32b6098465ed261; no semantic difference requires manual resolution.
ui/src/e2e/chat-message-actions.e2e.test.ts	test-file	present	0fcd12ef998ffe1f627ae570c22d4676b66a3e50	0fcd12ef998ffe1f627ae570c22d4676b66a3e50	Candidate preserves frozen-upstream test substrate exactly at blob 0fcd12ef998ffe1f627ae570c22d4676b66a3e50; no semantic difference requires manual resolution.
ui/src/e2e/chat-run-lifecycle.e2e.test.ts	test-file	present	19071af0f11c2b2d50704bfad67d60e2b806a009	19071af0f11c2b2d50704bfad67d60e2b806a009	Candidate preserves frozen-upstream test substrate exactly at blob 19071af0f11c2b2d50704bfad67d60e2b806a009; no semantic difference requires manual resolution.
ui/src/e2e/chat-tool-turn-outcome.e2e.test.ts	test-file	present	be4aa6ff152e15ade1f922548eea1d7d3a8662b5	be4aa6ff152e15ade1f922548eea1d7d3a8662b5	Candidate preserves frozen-upstream test substrate exactly at blob be4aa6ff152e15ade1f922548eea1d7d3a8662b5; no semantic difference requires manual resolution.
ui/src/e2e/chat-transcript-disclosure-anchor.e2e.test.ts	test-file	present	473749c579183d0ca1b27a9365d25d32e2c5ca8d	473749c579183d0ca1b27a9365d25d32e2c5ca8d	Candidate preserves frozen-upstream test substrate exactly at blob 473749c579183d0ca1b27a9365d25d32e2c5ca8d; no semantic difference requires manual resolution.
ui/src/e2e/chat-user-bubble-disclosure.e2e.test.ts	test-file	present	c595057f6f5a21334396c77279a495b3d7011ffd	c595057f6f5a21334396c77279a495b3d7011ffd	Candidate preserves frozen-upstream test substrate exactly at blob c595057f6f5a21334396c77279a495b3d7011ffd; no semantic difference requires manual resolution.
ui/src/e2e/custodian-panel-toggle.e2e.test.ts	test-file	present	fef1ad4284114e2b01caa28ff73feac7dcd1c98c	fef1ad4284114e2b01caa28ff73feac7dcd1c98c	Candidate preserves frozen-upstream test substrate exactly at blob fef1ad4284114e2b01caa28ff73feac7dcd1c98c; no semantic difference requires manual resolution.
ui/src/e2e/device-scope-upgrade.e2e.test.ts	test-file	present	045460ef500dd76e3edc548d02c12505c3d60bc9	045460ef500dd76e3edc548d02c12505c3d60bc9	Candidate preserves frozen-upstream test substrate exactly at blob 045460ef500dd76e3edc548d02c12505c3d60bc9; no semantic difference requires manual resolution.
ui/src/e2e/initial-connect-splash.e2e.test.ts	test-file	present	d57a97a0a190dba2c8c719cdc8a740de17732793	d57a97a0a190dba2c8c719cdc8a740de17732793	Candidate preserves frozen-upstream test substrate exactly at blob d57a97a0a190dba2c8c719cdc8a740de17732793; no semantic difference requires manual resolution.
ui/src/e2e/login-gate.e2e.test.ts	test-file	present	c82a9e87be9a1eaf4b78421d5c5089e96ca5f795	c82a9e87be9a1eaf4b78421d5c5089e96ca5f795	Candidate preserves frozen-upstream test substrate exactly at blob c82a9e87be9a1eaf4b78421d5c5089e96ca5f795; no semantic difference requires manual resolution.
ui/src/e2e/native-nav-sidebar-toggle.e2e.test.ts	test-file	present	844ef474ae33e4c003fc837520863a2477110ebc	844ef474ae33e4c003fc837520863a2477110ebc	Candidate preserves frozen-upstream test substrate exactly at blob 844ef474ae33e4c003fc837520863a2477110ebc; no semantic difference requires manual resolution.
ui/src/e2e/profile-page.e2e.test.ts	test-file	present	c1efe9a5ee487856d0204e911b119657876d3652	c1efe9a5ee487856d0204e911b119657876d3652	Candidate preserves frozen-upstream test substrate exactly at blob c1efe9a5ee487856d0204e911b119657876d3652; no semantic difference requires manual resolution.
ui/src/e2e/session-list-filter.e2e.test.ts	test-file	present	4a68bb1c6efc0b30ebf9ea2385de7f19606d32e6	4a68bb1c6efc0b30ebf9ea2385de7f19606d32e6	Candidate preserves frozen-upstream test substrate exactly at blob 4a68bb1c6efc0b30ebf9ea2385de7f19606d32e6; no semantic difference requires manual resolution.
ui/src/e2e/session-ownership.e2e.test.ts	test-file	present	4c1d39c9ff9d3d3827d9274a7e95c42eff51b14c	4c1d39c9ff9d3d3827d9274a7e95c42eff51b14c	Candidate preserves frozen-upstream test substrate exactly at blob 4c1d39c9ff9d3d3827d9274a7e95c42eff51b14c; no semantic difference requires manual resolution.
ui/src/e2e/session-placement.move.e2e.test.ts	test-file	present	a6c950636c5f36f295ee6d90ec2906d31fd61eec	a6c950636c5f36f295ee6d90ec2906d31fd61eec	Candidate preserves frozen-upstream test substrate exactly at blob a6c950636c5f36f295ee6d90ec2906d31fd61eec; no semantic difference requires manual resolution.
ui/src/e2e/session-progress-hovercard.e2e.test.ts	test-file	present	ce9bb409014b1b973925451fbd7e59342a4be9e3	ce9bb409014b1b973925451fbd7e59342a4be9e3	Candidate preserves frozen-upstream test substrate exactly at blob ce9bb409014b1b973925451fbd7e59342a4be9e3; no semantic difference requires manual resolution.
ui/src/e2e/session-transcript-search.e2e.test.ts	test-file	present	5c90d57fba15335d308495838ddc96a8248536b4	5c90d57fba15335d308495838ddc96a8248536b4	Candidate preserves frozen-upstream test substrate exactly at blob 5c90d57fba15335d308495838ddc96a8248536b4; no semantic difference requires manual resolution.
ui/src/e2e/sidebar-account-footer.e2e.test.ts	test-file	present	91245661fb891a1a06167b2be7d0aa9109cafe25	91245661fb891a1a06167b2be7d0aa9109cafe25	Candidate preserves frozen-upstream test substrate exactly at blob 91245661fb891a1a06167b2be7d0aa9109cafe25; no semantic difference requires manual resolution.
ui/src/e2e/sidebar-customization.e2e.test.ts	test-file	present	2c9b758a0222ed2cb17972f94b90b581a752c2d6	2c9b758a0222ed2cb17972f94b90b581a752c2d6	Candidate preserves frozen-upstream test substrate exactly at blob 2c9b758a0222ed2cb17972f94b90b581a752c2d6; no semantic difference requires manual resolution.
ui/src/e2e/sidebar-footer-proof.test-support.ts	test-support-fixture-snapshot	present	8ba574257f3ae68caa81c137edee6872058ab685	8ba574257f3ae68caa81c137edee6872058ab685	Candidate preserves frozen-upstream test substrate exactly at blob 8ba574257f3ae68caa81c137edee6872058ab685; no semantic difference requires manual resolution.
ui/src/e2e/update-coalesced.e2e.test.ts	test-file	present	60016b0386043ad82bd29ca2b3d1d1212c5a2589	60016b0386043ad82bd29ca2b3d1d1212c5a2589	Candidate preserves frozen-upstream test substrate exactly at blob 60016b0386043ad82bd29ca2b3d1d1212c5a2589; no semantic difference requires manual resolution.
ui/src/e2e/update-confirmation.e2e.test.ts	test-file	present	e47209d281d3692efea5fb6aabd4c6748615cdc5	e47209d281d3692efea5fb6aabd4c6748615cdc5	Candidate preserves frozen-upstream test substrate exactly at blob e47209d281d3692efea5fb6aabd4c6748615cdc5; no semantic difference requires manual resolution.
ui/src/e2e/update-lifecycle.e2e.test.ts	test-file	present	c29fde74ab267d38882e93a44334e248831cbd31	c29fde74ab267d38882e93a44334e248831cbd31	Candidate preserves frozen-upstream test substrate exactly at blob c29fde74ab267d38882e93a44334e248831cbd31; no semantic difference requires manual resolution.
ui/src/e2e/usage-cost-analysis.e2e.test.ts	test-file	present	5153cd74374cf2697c593165d121de2b7b24d02f	5153cd74374cf2697c593165d121de2b7b24d02f	Candidate preserves frozen-upstream test substrate exactly at blob 5153cd74374cf2697c593165d121de2b7b24d02f; no semantic difference requires manual resolution.
ui/src/lib/chat/outbox-store.test.ts	test-file	present	eaad00d03dc03ef61582d977cdf09b23451a43fa	eaad00d03dc03ef61582d977cdf09b23451a43fa	Candidate preserves frozen-upstream test substrate exactly at blob eaad00d03dc03ef61582d977cdf09b23451a43fa; no semantic difference requires manual resolution.
ui/src/lib/session-display.test.ts	test-file	present	5e645d73464c093c097b43ba71da30aa68a3ab73	5e645d73464c093c097b43ba71da30aa68a3ab73	Candidate preserves frozen-upstream test substrate exactly at blob 5e645d73464c093c097b43ba71da30aa68a3ab73; no semantic difference requires manual resolution.
ui/src/lib/sessions/connection-hydration.test.ts	test-file	present	f325954cc5b3e45d04a641892f83f043bb809e33	f325954cc5b3e45d04a641892f83f043bb809e33	Candidate preserves frozen-upstream test substrate exactly at blob f325954cc5b3e45d04a641892f83f043bb809e33; no semantic difference requires manual resolution.
ui/src/pages/chat/chat-agent-run-grouping.test.ts	test-file	present	4bafbede5573696b033f58930b8edd0328f1ec94	4bafbede5573696b033f58930b8edd0328f1ec94	Candidate preserves frozen-upstream test substrate exactly at blob 4bafbede5573696b033f58930b8edd0328f1ec94; no semantic difference requires manual resolution.
ui/src/pages/chat/chat-pane-session-controls.test.ts	test-file	present	e7722981069e7a69a77a56c887e7e7ee4bb65e1c	e7722981069e7a69a77a56c887e7e7ee4bb65e1c	Candidate preserves frozen-upstream test substrate exactly at blob e7722981069e7a69a77a56c887e7e7ee4bb65e1c; no semantic difference requires manual resolution.
ui/src/pages/chat/chat-progress.test.ts	test-file	present	46eee157b1d5181494b1abeadf59739fb984db84	46eee157b1d5181494b1abeadf59739fb984db84	Candidate preserves frozen-upstream test substrate exactly at blob 46eee157b1d5181494b1abeadf59739fb984db84; no semantic difference requires manual resolution.
ui/src/pages/chat/chat-responsive.browser.test.ts	test-file	present	4ca2b9a9c472c7cfd6378e124ed42aca088c726d	4ca2b9a9c472c7cfd6378e124ed42aca088c726d	Candidate preserves frozen-upstream test substrate exactly at blob 4ca2b9a9c472c7cfd6378e124ed42aca088c726d; no semantic difference requires manual resolution.
ui/src/pages/chat/chat-send.test.ts	test-file	present	bab800ee27bc9a220ea199793ef45ee391040eb0	bab800ee27bc9a220ea199793ef45ee391040eb0	Candidate preserves frozen-upstream test substrate exactly at blob bab800ee27bc9a220ea199793ef45ee391040eb0; no semantic difference requires manual resolution.
ui/src/pages/chat/chat-state.test.ts	test-file	present	2f6a615d6b57104ef871c2acf8055a55206732f3	2f6a615d6b57104ef871c2acf8055a55206732f3	Candidate preserves frozen-upstream test substrate exactly at blob 2f6a615d6b57104ef871c2acf8055a55206732f3; no semantic difference requires manual resolution.
ui/src/pages/chat/chat-thread.test.ts	test-file	present	eb4d46fa34e78b09ec86ae5c632dc20c0d59c5b5	eb4d46fa34e78b09ec86ae5c632dc20c0d59c5b5	Candidate preserves frozen-upstream test substrate exactly at blob eb4d46fa34e78b09ec86ae5c632dc20c0d59c5b5; no semantic difference requires manual resolution.
ui/src/pages/chat/chat-view.test.ts	test-file	present	0eb0af65e12658dd10576f24d69e76ed4649a073	0eb0af65e12658dd10576f24d69e76ed4649a073	Candidate preserves frozen-upstream test substrate exactly at blob 0eb0af65e12658dd10576f24d69e76ed4649a073; no semantic difference requires manual resolution.
ui/src/pages/chat/components/chat-message-markdown.test.ts	test-file	present	a551dcd5ef07b8272cacc7d45038c8f19304be09	a551dcd5ef07b8272cacc7d45038c8f19304be09	Candidate preserves frozen-upstream test substrate exactly at blob a551dcd5ef07b8272cacc7d45038c8f19304be09; no semantic difference requires manual resolution.
ui/src/pages/chat/components/chat-message.test.ts	test-file	present	7ac9afce582b423a3e89b863df07d6b155e12788	7ac9afce582b423a3e89b863df07d6b155e12788	Candidate preserves frozen-upstream test substrate exactly at blob 7ac9afce582b423a3e89b863df07d6b155e12788; no semantic difference requires manual resolution.
ui/src/pages/chat/components/chat-transcript-render.test.ts	test-file	present	81384c826b32c15d44805771b2804773fefaa677	81384c826b32c15d44805771b2804773fefaa677	Candidate preserves frozen-upstream test substrate exactly at blob 81384c826b32c15d44805771b2804773fefaa677; no semantic difference requires manual resolution.
ui/src/pages/chat/models.test.ts	test-file	present	bbb36c6eda0c0bec26102bc3fd0179292cafc174	bbb36c6eda0c0bec26102bc3fd0179292cafc174	Candidate preserves frozen-upstream test substrate exactly at blob bbb36c6eda0c0bec26102bc3fd0179292cafc174; no semantic difference requires manual resolution.
ui/src/pages/chat/realtime-talk-audio.test.ts	test-file	present	3d82eb36c0d138b364c510042032b12eb7837d3f	3d82eb36c0d138b364c510042032b12eb7837d3f	Candidate preserves frozen-upstream test substrate exactly at blob 3d82eb36c0d138b364c510042032b12eb7837d3f; no semantic difference requires manual resolution.
ui/src/pages/chat/realtime-talk-gateway-relay.test.ts	test-file	present	65481e3f94824151f67f6b082bec08c0a6e17165	65481e3f94824151f67f6b082bec08c0a6e17165	Candidate preserves frozen-upstream test substrate exactly at blob 65481e3f94824151f67f6b082bec08c0a6e17165; no semantic difference requires manual resolution.
ui/src/pages/chat/session-snapshot-store.test.ts	test-file	present	2cb925e179055f4d5c52f9cd15646792507f9c7c	2cb925e179055f4d5c52f9cd15646792507f9c7c	Candidate preserves frozen-upstream test substrate exactly at blob 2cb925e179055f4d5c52f9cd15646792507f9c7c; no semantic difference requires manual resolution.
ui/src/pages/chat/session-snapshot-store.ts	test-support-fixture-snapshot	present	881b8cc9f73647c74a43e25988f921e538be7d77	881b8cc9f73647c74a43e25988f921e538be7d77	Candidate preserves frozen-upstream test substrate exactly at blob 881b8cc9f73647c74a43e25988f921e538be7d77; no semantic difference requires manual resolution.
ui/src/pages/model-setup/first-run.test.ts	test-file	present	59a6949e60e84b1089b84857b84071feb3121a48	59a6949e60e84b1089b84857b84071feb3121a48	Candidate preserves frozen-upstream test substrate exactly at blob 59a6949e60e84b1089b84857b84071feb3121a48; no semantic difference requires manual resolution.
ui/src/pages/plugin/plugin-page.test.ts	test-file	present	dad8dd378b8b0be0466fe151841978ca8be4a55e	dad8dd378b8b0be0466fe151841978ca8be4a55e	Candidate preserves frozen-upstream test substrate exactly at blob dad8dd378b8b0be0466fe151841978ca8be4a55e; no semantic difference requires manual resolution.
ui/src/pages/profile/identity-section.test.ts	test-file	present	8481715d0ab88571f223f946fbdcb65b3696d001	8481715d0ab88571f223f946fbdcb65b3696d001	Candidate preserves frozen-upstream test substrate exactly at blob 8481715d0ab88571f223f946fbdcb65b3696d001; no semantic difference requires manual resolution.
ui/src/pages/sessions/view.test.ts	test-file	present	4fd66888704e7ad1c3f26fb1179f4f34741dd34f	4fd66888704e7ad1c3f26fb1179f4f34741dd34f	Candidate preserves frozen-upstream test substrate exactly at blob 4fd66888704e7ad1c3f26fb1179f4f34741dd34f; no semantic difference requires manual resolution.
