class	additions	deletions	path
test	50	0	src/auto-reply/reply/session.init-conflict-retry.test.ts
test	17	2	src/auto-reply/reply/session.test.ts
production	50	0	src/auto-reply/reply/streaming-directives.ts
test	217	0	src/auto-reply/status.test.ts
test	51	9	src/auto-reply/tokens.test.ts
production	1	0	src/auto-reply/types.ts
production	1	1	src/boards/board-notices.ts
production	17	0	src/chat/tool-argument-redaction.ts
test	2	0	src/cli/config-cli.test.ts
test	4	0	src/cli/daemon-cli/install.integration.test.ts
test	2	0	src/cli/daemon-cli/install.test.ts
test	4	0	src/cli/daemon-cli/lifecycle-core.config-guard.test.ts
test	16	4	src/cli/gateway-cli/run.option-collisions.test.ts
test	2	2	src/cli/nodes-camera.test.ts
test	2	0	src/cli/update-cli.test.ts
test	7	7	src/cli/update-cli/update-command-post-core.test.ts
test	8	8	src/commands/agent/session.test.ts
test	3	3	src/commands/doctor-config-preflight.legacy-copy.test.ts
test	4	4	src/commands/doctor-device-pairing.test.ts
test	4	1	src/commands/doctor-session-sqlite.test.ts
production	4	0	src/commands/doctor/shared/active-tool-schema-warnings.ts
test	19	15	src/commands/export-trajectory.test.ts
test	40	1	src/commands/flows.test.ts
test	3	3	src/commands/onboard-non-interactive.gateway-health-auth.test.ts
test	30	9	src/commands/sandbox-explain.test.ts
production	6	0	src/commands/status-overview-rows.ts
production	76	0	src/commands/status.command-report-data.ts
test	67	0	src/commands/status.continuation-banner.test.ts
test	48	18	src/commands/status.test.ts
production	133	0	src/config/cache-utils.ts
test	30	0	src/config/config.agent-concurrency-defaults.test.ts
test	2	2	src/config/io.compat.test.ts
test	2	2	src/config/io.scalar-root.test.ts
production	1	0	src/config/sessions.ts
production	32	1	src/config/sessions/artifacts.ts
test	1	1	src/config/sessions/cache-fields.test.ts
test	2	2	src/config/sessions/conversation-delivery-store.test.ts
test	11	11	src/config/sessions/conversation-registry.test.ts
test	1	1	src/config/sessions/entry-freshness.test.ts
test	12	12	src/config/sessions/goals.test.ts
production	1	1	src/config/sessions/goals.ts
production	2	1	src/config/sessions/lifecycle.ts
test	1	1	src/config/sessions/paths.test.ts
test	5	5	src/config/sessions/session-accessor.conformance.test.ts
production	1	1	src/config/sessions/session-accessor.sqlite-entry.ts
production	1	1	src/config/sessions/session-accessor.sqlite-parent-fork.ts
production	1	1	src/config/sessions/session-accessor.sqlite-parent-session.ts
production	1	1	src/config/sessions/session-accessor.sqlite-transcript-write.ts
production	1	0	src/config/sessions/session-accessor.ts
production	232	0	src/config/sessions/session-entry-runtime.ts
test	2	1	src/config/sessions/session-snapshot-merge.test.ts
test	169	0	src/config/sessions/store.continuation-merge.test.ts
production	54	223	src/config/sessions/types.ts
production	65	0	src/config/types.agent-defaults.ts
production	57	2	src/config/zod-schema.agent-defaults.ts
test	309	0	src/config/zod-schema.continuation.test.ts
test	9	3	src/context-engine/context-engine.test.ts
test	2	2	src/cron/isolated-agent/delivery-dispatch.double-announce.test.ts
production	1	1	src/cron/isolated-agent/delivery-outbound.runtime.ts
production	3	0	src/cron/isolated-agent/run-executor.ts
test	36	0	src/cron/isolated-agent/run.continuation-tool-policy.test.ts
production	1	1	src/cron/isolated-agent/run.runtime.ts
test	1	1	src/cron/service.runs-one-shot-main-job-disables-it.test.ts
production	4	1	src/cron/service/state.ts
production	1	1	src/cron/service/timer-execution.ts
test	1	1	src/cron/service/timer.regression.test.ts
test	4	0	src/entry.respawn.test.ts
production	4	0	src/flows/doctor-core-checks.runtime.ts
production	22	0	src/gateway/agent-turn/agent-run-execution-phase.ts
production	11	2	src/gateway/agent-turn/agent-session-persist.ts
production	3	0	src/gateway/agent-turn/agent-turn-service.ts
production	4	0	src/gateway/chat-abort.ts
production	12	6	src/gateway/chat-display-projection.core.ts
test	2	0	src/gateway/config-reload.test.ts
test	14	0	src/gateway/mcp-http.runtime.test.ts
production	18	1	src/gateway/mcp-http.runtime.ts
test	2	0	src/gateway/mcp-http.test.ts
production	20	2	src/gateway/portals/portal-http-proxy.ts
test	6	6	src/gateway/probe.device-auth-scope.test.ts
test	583	58	src/gateway/server-chat.agent-events.test.ts
production	106	47	src/gateway/server-chat.ts
test	18	9	src/gateway/server-close.test.ts
production	4	0	src/gateway/server-close.ts
test	1	0	src/gateway/server-cron.test.ts
production	1	1	src/gateway/server-cron.ts
production	1	0	src/gateway/server-lifecycle.ts
test	124	0	src/gateway/server-maintenance.delegate-artifacts.test.ts
test	3	0	src/gateway/server-maintenance.test.ts
production	59	2	src/gateway/server-maintenance.ts
production	4	0	src/gateway/server-methods/agent-request-types.ts
production	206	1	src/gateway/server-methods/agent.events-and-subagents.test-utils.ts
test	100	0	src/gateway/server-methods/artifacts.delegate-claims.test.ts
test	1	0	src/gateway/server-methods/artifacts.test.ts
production	34	0	src/gateway/server-methods/chat-broadcast.ts
production	27	37	src/gateway/server-methods/chat-send-agent-dispatch.ts
production	104	0	src/gateway/server-methods/chat-send-agent-outcome.ts
test	10	0	src/gateway/server-methods/chat-send-dispatch-errors.test.ts
production	6	0	src/gateway/server-methods/chat-send-dispatch-errors.ts
production	8	0	src/gateway/server-methods/chat-send-handler.ts
production	4	0	src/gateway/server-methods/chat-send-nonagent-finalization.ts
production	3	0	src/gateway/server-methods/chat-send-source-finalization.ts
test	15	0	src/gateway/server-methods/chat.directive-tags.test.ts
test	43	0	src/gateway/server-methods/server-methods.test.ts
production	149	0	src/gateway/server-methods/sessions-compact.ts
test	1	1	src/gateway/server-methods/system-event-routing.test.ts
production	5	2	src/gateway/server-methods/system.ts
production	2	2	src/gateway/server-node-events.ts
production	11	0	src/gateway/server-restart-sentinel-agent-delivery.ts
production	456	0	src/gateway/server-restart-sentinel-delivery.ts
test	367	14	src/gateway/server-restart-sentinel.test.ts
production	10	253	src/gateway/server-restart-sentinel.ts
production	2	0	src/gateway/server-runtime-handles.ts
test	101	0	src/gateway/server-runtime-services.test-support.ts
test	98	101	src/gateway/server-runtime-services.test.ts
production	89	1	src/gateway/server-runtime-services.ts
test	226	0	src/gateway/server-runtime-subscriptions.task-terminals.test-harness.ts
test	129	194	src/gateway/server-runtime-subscriptions.test.ts
production	70	43	src/gateway/server-runtime-subscriptions.ts
production	1	1	src/gateway/server-startup-bootstrap.ts
test	52	0	src/gateway/server.agent.continuation-trust.test.ts
test	224	0	src/gateway/server.chat.gateway-server-chat-b.test.ts
test	201	0	src/gateway/server.sessions.compaction.test.ts
test	4	1	src/gateway/server.sessions.reset-cleanup.test.ts
test	2	2	src/gateway/server/hooks.agent-trust.test.ts
test	2	2	src/gateway/server/hooks.early-failure.test.ts
test	2	2	src/gateway/server/hooks.terminal-target.test.ts
production	2	2	src/gateway/server/hooks.ts
production	2	2	src/gateway/session-compaction-checkpoints.ts
production	1	1	src/gateway/session-recovery-entry.ts
production	3	12	src/gateway/session-utils-contracts.ts
production	1	1	src/gateway/session-utils-store-lookup.ts
production	20	0	src/gateway/session-utils-store-target.ts
production	16	0	src/gateway/test/server-sessions.internal-hook-event-test-helpers.ts
production	5	15	src/gateway/test/server-sessions.test-helpers.ts
test	45	0	src/gateway/tool-resolution.test.ts
production	9	0	src/gateway/tool-resolution.ts
production	2	0	src/hooks/llm-slug-generator.ts
production	2	2	src/index.ts
test	887	0	src/infra/continuation-tracer.emit-and-fire.test.ts
test	667	0	src/infra/continuation-tracer.queue-and-compaction.test.ts
test	794	0	src/infra/continuation-tracer.test.ts
production	1028	0	src/infra/continuation-tracer.ts
production	2	4	src/infra/delivery-queue-sqlite-bound.ts
production	103	0	src/infra/delivery-queue-sqlite-codec.ts
production	85	37	src/infra/delivery-queue-sqlite.ts
test	12	12	src/infra/device-auth-store.test.ts
test	2	2	src/infra/device-identity-coordinator.contract.test.ts
test	2	2	src/infra/device-identity.state-dir.test.ts
test	14	14	src/infra/device-identity.test.ts
production	55	0	src/infra/diagnostic-events.ts
production	109	0	src/infra/diagnostic-trace-context-pure.ts
test	48	0	src/infra/diagnostic-trace-context.test.ts
production	53	88	src/infra/diagnostic-trace-context.ts
production	4	1	src/infra/exec-authorization-render.ts
production	1	0	src/infra/fs-safe-advanced.ts
test	3	3	src/infra/gateway-lock.state-dir.test.ts
production	1	1	src/infra/heartbeat-cooldown.ts
production	1	1	src/infra/heartbeat-outcome-store.ts
test	18	1	src/infra/heartbeat-reason.test.ts
production	64	1	src/infra/heartbeat-reason.ts
production	1	1	src/infra/heartbeat-runner-config.ts
production	2	2	src/infra/heartbeat-runner-delivery.ts
production	8	130	src/infra/heartbeat-runner-execution.ts
production	133	0	src/infra/heartbeat-runner-invoke.ts
production	2	5	src/infra/heartbeat-runner-prompt.ts
production	50	7	src/infra/heartbeat-runner-run.ts
production	10	8	src/infra/heartbeat-runner-scheduler.ts
test	1	1	src/infra/heartbeat-runner.ack-token-heartbeat-acks.test.ts
test	1	1	src/infra/heartbeat-runner.active-hours-schedule.e2e.test.ts
test	86	0	src/infra/heartbeat-runner.delegate-return.test.ts
test	2	2	src/infra/heartbeat-runner.ghost-reminder.test.ts
test	1	1	src/infra/heartbeat-runner.identity.test.ts
test	1	1	src/infra/heartbeat-runner.isolated-key-stability.test.ts
test	70	1	src/infra/heartbeat-runner.returns-default-unset.test.ts
test	2	2	src/infra/heartbeat-runner.scheduler-owner-resolution.test.ts
test	508	0	src/infra/heartbeat-runner.scheduler.targeted-wake.test.ts
test	106	0	src/infra/heartbeat-runner.scheduler.test-support.ts
test	1	1	src/infra/heartbeat-runner.scheduler.test.ts
test	4	1	src/infra/heartbeat-runner.skips-busy-session-lane.test.ts
test	6	2	src/infra/heartbeat-runner.stale-exec.test.ts
test	216	1	src/infra/heartbeat-runner.subagent-session-guard.test.ts
test	1	1	src/infra/heartbeat-runner.targeted-unscheduled-wake.test.ts
test	1	1	src/infra/heartbeat-runner.tool-response.test.ts
production	108	2	src/infra/heartbeat-runner.ts
production	178	0	src/infra/heartbeat-wake-coalescing.ts
test	1	1	src/infra/heartbeat-wake-concurrency.test.ts
production	2	0	src/infra/heartbeat-wake-contracts.ts
production	12	1	src/infra/heartbeat-wake-lifecycle.ts
production	29	2	src/infra/heartbeat-wake-policy.ts
production	1	1	src/infra/heartbeat-wake-target.ts
test	435	0	src/infra/heartbeat-wake.lifecycle.test.ts
test	1	1	src/infra/heartbeat-wake.preemption.test.ts
test	194	350	src/infra/heartbeat-wake.test.ts
test	4	1	src/infra/heartbeat-wake.transcript-context.test.ts
production	183	201	src/infra/heartbeat-wake.ts
test	7	7	src/infra/infra-store.test.ts
test	2	2	src/infra/openclaw-cli-invocation.test.ts
test	3	3	src/infra/openclaw-cli-shim.test.ts
test	5	5	src/infra/outbound/outbound-session.test.ts
production	2	0	src/infra/restart-sentinel-store.ts
test	19	0	src/infra/secure-random-chain-id.test.ts
production	13	0	src/infra/secure-random.ts
production	1	1	src/infra/session-cost-usage-reporting.ts
test	183	0	src/infra/session-cost-usage.discoverAllSessions.test.ts
test	1	1	src/infra/session-cost-usage.test.ts
production	90	1	src/infra/session-cost-usage.ts
production	121	0	src/infra/session-delivery-queue-attachment-metadata.ts
production	682	0	src/infra/session-delivery-queue-codec.ts
production	102	0	src/infra/session-delivery-queue-recovery.ts
test	11	0	src/infra/session-delivery-queue-runtime.test.ts
production	334	100	src/infra/session-delivery-queue-storage.ts
test	68	0	src/infra/session-delivery-queue.managed-artifact.test.ts
test	270	0	src/infra/session-delivery-queue.recovery-exhaustion.test.ts
test	243	2	src/infra/session-delivery-queue.recovery.test.ts
test	231	0	src/infra/session-delivery-queue.storage-lifecycle.test.ts
test	71	0	src/infra/session-delivery-queue.storage.test-support.ts
test	765	103	src/infra/session-delivery-queue.storage.test.ts
production	48	0	src/infra/session-keys.ts
test	1	1	src/infra/session-maintenance-warning.test.ts
production	1	1	src/infra/session-maintenance-warning.ts
production	2	5	src/infra/state-migrations.legacy-session-store.ts
test	299	7	src/infra/system-events.test.ts
production	228	27	src/infra/system-events.ts
test	5	5	src/infra/voicewake.test.ts
production	1	1	src/library.ts
production	87	0	src/logging/diagnostic-continuation-queues.ts
production	46	0	src/logging/diagnostic-stability.ts
test	201	13	src/logging/diagnostic.test.ts
production	121	8	src/logging/diagnostic.ts
test	1	1	src/media/web-media.test.ts
test	1	1	src/model-picker/apply-session-model-selection.test.ts
production	1	1	src/model-picker/apply-session-model-selection.ts
test	3	3	src/node-host/node-worker-transfer-client.test.ts
production	14	0	src/plugin-sdk/diagnostic-runtime.ts
production	15	1	src/plugin-sdk/heartbeat-runtime.ts
production	51	8	src/plugin-sdk/infra-runtime.ts
test	296	0	src/plugin-sdk/provider-catalog-live-runtime.config.test.ts
test	29	0	src/plugin-sdk/provider-catalog-live-runtime.test-support.ts
test	46	309	src/plugin-sdk/provider-catalog-live-runtime.test.ts
production	25	6	src/plugin-sdk/provider-catalog-live-runtime.ts
production	41	9	src/plugin-sdk/system-event-runtime.ts
production	1	1	src/plugin-sdk/test-env.ts
production	1	1	src/plugin-sdk/test-helpers/provider-auth-contract.ts
test	2	0	src/plugins/bundled-plugin-naming.test.ts
test	8	3	src/plugins/git-install.test.ts
production	34	11	src/plugins/git-install.ts
test	24	8	src/plugins/install.test.ts
test	24	24	src/plugins/marketplace.test.ts
test	71	15	src/plugins/npm-install-security-scan.release.test.ts
test	35	3	src/plugins/runtime/index.test.ts
production	34	3	src/plugins/runtime/runtime-system.ts
test	236	1	src/plugins/runtime/runtime-taskflow.test.ts
production	128	45	src/plugins/runtime/runtime-taskflow.ts
production	4	4	src/plugins/runtime/types-core.ts
production	7	0	src/plugins/session-entry-slot-keys.ts
test	6	6	src/plugins/wired-hooks-compaction.test.ts
production	106	0	src/process/command-queue-waiters.ts
test	2	0	src/process/command-queue.test-support.ts
test	35	0	src/process/command-queue.test.ts
production	42	0	src/process/command-queue.ts
test	2	2	src/process/exec.windows.test.ts
test	8	8	src/process/windows-command.test.ts
test	2	2	src/scripts/prepare-codex-ci-auth.test.ts
test	2	2	src/scripts/prepare-codex-ci-config.test.ts
test	1	1	src/sessions/session-state-events.test.ts
test	3	3	src/sessions/session-state-notices.test.ts
production	2	2	src/sessions/session-state-notices.ts
production	49	0	src/sessions/user-turn-transcript-late-media.ts
production	55	6	src/sessions/user-turn-transcript.media-normalize.ts
production	5	0	src/sessions/user-turn-transcript.metadata.ts
test	914	0	src/sessions/user-turn-transcript.recorder.test.ts
test	1	741	src/sessions/user-turn-transcript.test.ts
production	56	108	src/sessions/user-turn-transcript.ts
production	3	0	src/sessions/user-turn-transcript.types.ts
production	28	21	src/shared/chat-message-content.ts
test	216	0	src/shared/inline-attachments.test.ts
production	306	0	src/shared/inline-attachments.ts
production	10	0	src/skills/runtime/tool-dispatch.ts
test	4	2	src/snapshot/git-backup.test.ts
production	126	0	src/state/delegate-artifacts-schema.ts
production	10	0	src/state/openclaw-state-db-contract.ts
test	34	0	src/state/openclaw-state-db-operator-approval-migration.test.ts
production	1	0	src/state/openclaw-state-db-schema-additive.ts
production	97	0	src/state/openclaw-state-db.generated.d.ts
test	134	0	src/state/openclaw-state-db.test.ts
production	125	0	src/state/openclaw-state-schema.sql
production	30	0	src/status/status-codex-auth-profile.ts
production	23	0	src/status/status-continuation-line.ts
production	58	1	src/status/status-message.ts
test	45	1	src/status/status-text.test.ts
production	25	29	src/status/status-text.ts
production	3	3	src/status/summary.ts
production	1	1	src/talk/client-voice-session.ts
production	41	1	src/tasks/task-executor.ts
production	39	0	src/tasks/task-flow-continuation-state.ts
test	7	4	src/tasks/task-flow-registry.audit.test.ts
test	44	0	src/tasks/task-flow-registry.maintenance.test.ts
production	25	0	src/tasks/task-flow-registry.maintenance.ts
production	3	0	src/tasks/task-flow-registry.store.sqlite.ts
test	56	0	src/tasks/task-flow-registry.test.ts
production	11	0	src/tasks/task-flow-registry.ts
production	8	0	src/tasks/task-flow-registry.types.ts
production	1	0	src/tasks/task-flow-runtime-internal.ts
production	2	2	src/tasks/task-registry-delivery.ts
test	7	7	src/tasks/task-registry.maintenance.issue-60299.test.ts
production	9	7	src/tasks/task-registry.maintenance.ts
test	77	6	src/tasks/task-registry.test.ts
test	3	3	src/test-utils/repo-files.test.ts
production	1	1	src/test-utils/temp-dir.ts
test	14	0	src/tui/components/chat-log.test.ts
production	7	1	src/tui/components/tool-execution.ts
test	226	0	src/tui/embedded-backend.test.ts
production	24	0	src/tui/embedded-backend.ts
test	2	1	src/tui/tui-event-handlers.test.ts
production	1	1	src/tui/tui-event-handlers.ts
test	1	1	test/e2e/qa-lab/runtime/heartbeat-active-hours-runtime.ts
test	2	2	test/e2e/qa-lab/runtime/telegram-command-menu-gateway.e2e.test.ts
test	2	2	test/e2e/qa-lab/runtime/telegram-model-picker-prepared-gateway.e2e.test.ts
test	2	0	test/fixtures/agents/prompt-snapshots/codex-runtime-happy-path/codex-dynamic-tools.discord-group.json
test	2	0	test/fixtures/agents/prompt-snapshots/codex-runtime-happy-path/codex-dynamic-tools.telegram-direct.json
test	4	4	test/fixtures/agents/prompt-snapshots/codex-runtime-happy-path/discord-group-codex-message-tool.md
test	4	4	test/fixtures/agents/prompt-snapshots/codex-runtime-happy-path/telegram-direct-codex-message-tool.md
test	4	4	test/fixtures/agents/prompt-snapshots/codex-runtime-happy-path/telegram-heartbeat-codex-tool.md
test	1	1	test/helpers/agents/prompt-composition-scenarios.ts
test	2	2	test/scripts/audit-seams.test.ts
test	2	2	test/scripts/check-export-name-collisions.test.ts
test	2	2	test/scripts/check-wrapper-shadowing.test.ts
test	20	18	test/scripts/ensure-playwright-chromium.test.ts
test	8	4	test/scripts/full-release-validation-at-sha.test.ts
test	14	0	test/scripts/install-sh.test.ts
test	3	3	test/scripts/kitchen-sink-rpc-walk.test.ts
test	1	0	test/scripts/lint-suppressions.test.ts
test	22	3	test/scripts/plugin-sdk-surface-report.test.ts
test	74	0	test/scripts/stage-bundled-plugin-runtime.test.ts
test	10	0	test/scripts/testbox-lease-freshness.test.ts
test	4	0	test/setup-openclaw-runtime.ts
test	28	0	test/setup.extension-active-memory.ts
test	4	1	test/vitest-scoped-config.test.ts
test	29	0	test/vitest-unit-fast-config.test.ts
test	64	0	test/vitest/hermetic-openclaw-env.ts
test	3	1	test/vitest/vitest.extension-active-memory.config.ts
test	1	0	test/vitest/vitest.extension-config.ts
test	4	1	test/vitest/vitest.test-shards.mjs
test	7	2	test/vitest/vitest.unit-fast-fake-timers.config.ts
test	7	2	test/vitest/vitest.unit-fast-isolated.config.ts
test	1	1	test/vitest/vitest.unit-fast-paths.mjs
test	7	2	test/vitest/vitest.unit-fast.config.ts
evidence	1695	0	tmp-drop-me-claude.md
production	7	0	tsdown.config.ts
test	22	17	ui/src/components/form-controls.browser.test.ts
test	5	0	ui/src/e2e/session-management.groups.e2e.test.ts
production	11	5	ui/src/lib/chat/tool-cards.ts
production	2	3	ui/src/pages/chat/components/chat-task-suggestions.ts
test	28	0	ui/src/pages/chat/components/chat-tool-cards.node.test.ts
test	12	11	ui/src/pages/sessions/view.browser.test.ts
test	2	18	ui/src/styles/chat-file-link-presentation.browser.test.ts
test	1	15	ui/src/styles/chat-github-link-presentation.browser.test.ts
test	6	20	ui/src/styles/corner-shape.browser.test.ts
test	26	6	ui/src/styles/cursor-policy.browser.test.ts
production	42	0	ui/src/test-helpers/playwright-chromium.ts
